idx,question,gold,pred,hit@1,hit@3,hit@5,hit@10,precision@1,precision@3,precision@5,precision@10,rr@1,rr@3,rr@5,rr@10,em,f1,rougeL,bleu,retriever,generator
2481,who won season 9 of americas got talent,magician Mat Franco,magician Mat Franco,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2483,where is ferris bueller's day off filmed,Chicago,Biltmore Estate,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2484,who banned all public meetings and procession in amritsar,Colonel Reginald Dyer,the British Indian Army,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,DPR,T5
2494,what is the dog called in midsomer murders,Sykes,Sykes,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2496,who does karen gillian play in the avengers,Nebula,Nebula,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2497,who did the cavs trade for kyle korver,Mike Dunleavy,Marcus Morris Sr.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2498,first african-american female actress who won the emmy awards,Gail Fisher,Doris Roberts,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2503,who plays dwight's brother on the office,Thomas Middleditch,Thomas Middleditch,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2515,when did the new york mets became a team,1962,1962,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2517,where does us route 42 start and end,"Louisville, Kentucky to Cleveland, Ohio","Louisville, Kentucky",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,5.714.285.714.285.710,5.714.285.714.285.710,0.0,DPR,T5
2521,when does the second half of fuller house air,"December 9, 2016","February 26, 2016",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333.333.333.333.330,3.333.333.333.333.330,0.0,DPR,T5
2524,what is the name of the vaccine for tuberculosis,bacilli Calmette-Guérin (BCG),BCG,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.4,33.333.333.333.333.300,0.0,DPR,T5
2525,where is lake george located in new. york,in Warren County,within the state of new york,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2526,the structure found in the cell that contains strands of dna is called a(n),chromosomes,chromin,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2527,who are the surviving members of the beatles,McCartney,"John Lennon, Paul McCartney, George Harrison and Ringo Starr",1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.3,1.0,1.0,1.0,1.0,0.0,19.999.999.999.999.900,19.999.999.999.999.900,0.0,DPR,T5
2528,where was war on the planet of the apes filmed,Lower Mainland in Vancouver,Turtle Island,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2532,who gave the name cape of good hope,John II of Portugal,John Winthrop,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333.333.333.333.330,3.333.333.333.333.330,0.0,DPR,T5
2538,what is the youngest state in the usa,Hawaii,Hawaii,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,1.0,1.0,1.0,0.0,DPR,T5
2546,who sings don't stand so close to me,The Police,The Police,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2547,who plays adam's mom on man with a plan,Swoosie Kurtz,Christine Jane Baranski,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2550,who owns mgm resorts international in las vegas,Tracinda Corporation,MGM China Holdings Limited,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,DPR,T5
2552,what does thou shalt not bear false witness against thy neighbour mean,perjury,moral imperatives,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2553,who won fifa world cup 2018 final match,France,France,1,1,1,1,1.0,3.333.333.333.333.330,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2568,when did delegates begin to sign the completed document,"September 17, 1787",July 4,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2569,within the townships created by the land ordinance of 1785 one section was set aside for,the maintenance of public schools,a survey system,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2570,when was the last time browns had a winning record,1994,1996,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.111.111.111.111.110,0.0,0.0,0.0,0.0,DPR,T5
2572,when does the latest riverdale episode come out,"May 16, 2018","August 14, 2018",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333.333.333.333.330,3.333.333.333.333.330,0.0,DPR,T5
2578,who is morgan freeman in the lego movie,Vitruvius,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2582,when was the eiffel tower finished being built,15 March 1889,15 March 1889,0,1,1,1,0.0,3.333.333.333.333.330,0.4,0.2,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,1.0,1.0,1.0,0.0,DPR,T5
2583,who was the first president identified as a democrat,Andrew Jackson,Martin Van Buren,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2585,where is promontory point utah on a map,in Box Elder County,Box Elder County,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,8.571.428.571.428.570,8.571.428.571.428.570,0.0,DPR,T5
2587,who came up with the 2nd law of thermodynamics,Sadi Carnot,Isaac Newton,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2589,who played penny in lost in space 2018,Mina Sundwall,Karen Gillan,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2594,when did mike trout come into the league,"July 8, 2011","July 8, 2011",0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,DPR,T5
2595,the central dogma of molecular biology concerns the,flow of genetic information within a biological system,flow of genetic information within a biological system,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2596,how many episodes of beyblade burst god are there,48,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2598,where is the chichen itza located in mexico,"Tinúm Municipality, Yucatán State, Mexico","Tinm Municipality, Yucatán State",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,6.666.666.666.666.660,6.666.666.666.666.660,4.482.700.320.176.820,DPR,T5
2599,where did the invasion of normandy take place,6 June 1944,I don't know.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2603,the hobbit desolation of smaug bard's son,John Bell,I don't know,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2605,what law describes how a planet orbits the sun,laws of planetary motion,The cube of the semi-major axis of its orbit,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285.714.285.714.200,14.285.714.285.714.200,0.0,DPR,T5
2606,other than water what is the most important ingredient of brown stock,bones,meat,1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2608,who played buck rogers in the 25th century,Gil Gerard,John Carroll Lynch,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.285.714.285.714.200,0.0,0.0,0.0,0.0,DPR,T5
2611,how far south does the san andreas fault run,southern California,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2616,who does phoebe from charmed end up with,Coop,Cole,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2630,how many countries are still in the british commonwealth,53,I don't know,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2631,what is an example of a radical in chemistry,hydroxyl radical (HO•),hydroxyl radical,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,DPR,T5
2632,who was portrayed as the anderson brothers cousin,Ric Flair,Arn Anderson,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2633,the stimulus for the formation of a platelet plug or a blood clot is,endothelial injury,injury,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,6.666.666.666.666.660,6.666.666.666.666.660,0.0,DPR,T5
2635,who became the first pope of the roman catholic church,St Peter,Pope Leo VIII,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2637,who is the song we belong together about,a woman's desperation for her former lover to return,a woman,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,33.333.333.333.333.300,33.333.333.333.333.300,0.0,DPR,T5
2638,dividing up africa among european countries was the goal of the,Berlin Conference of 1884,colonial empires,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2646,what player in the nfl has the most rings,Bill Belichick,Bill Russell,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,DPR,T5
2648,when will the 2018 nba all stars be announced,"January 18, 2018","February 17, 2019",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2653,which english comedian became the first moomba king in 1967,Robert Morley,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2660,who sings bring me back to life with evanescence,Paul McCoy of the band 12 Stones,the band,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,4.444.444.444.444.440,4.444.444.444.444.440,0.0,DPR,T5
2663,when is celebrity big brother coming to cbs,"February 7, 2018","February 7, 2018",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2668,when is dragon ball super 130 episode coming out,"March 18, 2018","February 5, 2018",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333.333.333.333.330,3.333.333.333.333.330,0.0,DPR,T5
2669,zones of upwelling near the shores of land masses have high primary production because such zones,"are rich in nutrients, including nitrate, phosphate and silicic acid",I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2672,when do birth of the dragon come out,"August 25, 2017","March 30, 2013",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2684,what poem is engraved on the statue of liberty,"""The New Colossus",The New Colossus,1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2689,what is the fifth letter of the greek alphabet,epsilon,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2693,who did greece beat to win euro 2004,Portugal,Spain,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2694,what speed does the space shuttle re-enter earth,100 km,25020 mph,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2698,who does the voice of diane on family guy,Lori Alan,Lori Alan,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.25,1.0,1.0,1.0,0.0,DPR,T5
2699,who is the second robot in i am frankie,Andrew,Alex Hook,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2701,where is the final of u17 world cup,India,India,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2704,when did the lion king movie come out,1994,1994,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2706,what kind of milk is gouda cheese made from,cow's milk,cow,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,DPR,T5
2709,who plays lord elrond in lord of the rings,Hugo Wallace Weaving,Hugo Wallace Weaving,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2711,who won season 5 of america's got talent,Michael Grimm,Soul singer Michael Grimm,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,6.666.666.666.666.660,6.666.666.666.666.660,0.0,DPR,T5
2713,the current chief of naval staff in nigeria,Ibok Ekwe Ibas,Ibok Ekwe Ibas,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2715,who won the womens battle royal wrestlemania 34,Naomi,Cara Maria Sorbello,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2716,the news print paper is obtained from which state in india,Madhya Pradesh,Madhya Pradesh,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2717,who plays henry on once upon a time season 7,Andrew J. West,Jared S. Gilmore,1,1,1,1,1.0,1.0,0.6,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2718,when did english merchants form the east india company,31 December 1600,31 December 1600,1,1,1,1,1.0,6.666.666.666.666.660,0.6,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2724,who is the football coach at georgia southern,Chad Lunsford,Chad Lunsford,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2727,when did medicare begin in the united states,1966,1966,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2729,where does a baker's cyst come from,knee arthritis,"It is named after the surgeon who first described it, William Morrant Baker",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2733,who has the most triple-doubles ever in the nba,Oscar Robertson,LeBron James,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2736,who died from the movie fast and furious,Paul Walker,Paul Walker,0,1,1,1,0.0,6.666.666.666.666.660,0.4,0.2,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,DPR,T5
2738,where is the big 12 baseball tournament held,"at Chickasaw Bricktown Ballpark in Oklahoma City, Oklahoma","Chickasaw Bricktown Ballpark /Li> Oklahoma City, OK",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666.666.666.666.660,6.666.666.666.666.660,0.0,DPR,T5
2739,who is the chairman of the lok sabha,the Vice President of India,Yogi Adityanath,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,DPR,T5
2745,who played the beast in the movie shot caller,Holt McCallany,Kevin Spacey Fowler,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2749,who plays the frog on gnomeo and juliet,Ashley Jensen,I don't know,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2750,who was the pale rider supposed to be,Death,Death,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2751,guy who played opie on sons of anarchy,Ryan Douglas Hurst,Ryan Douglas Hurst,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2752,who does the green arrow marry in the comics,Black Canary,Gwen Stacy,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2754,who did the peoples party nominate for president in 1892,James B. Weaver,George Washington,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.111.111.111.111.110,0.0,0.0,0.0,0.0,DPR,T5
2757,who took the israelites to the promised land,Joshua,the Philistines,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,DPR,T5
2759,what is the meaning of sap erp system,enterprise resource planning software,Developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2760,when did ha long bay become a world heritage site,1994,2000,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2763,who sang the original version of red red wine,Neil Diamond,Neil Diamond,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2766,who appoints the governor and deputy governors of rbi,The Government of India,the President of India,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.75,0.75,0.0,DPR,T5
2768,who voices the bears in we bare bears,Eric Edelstein,Eric Edelstein,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2769,who was amy dowden partner on strictly 2017,comedian Brian Conley,Brian Conley,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.0,DPR,T5
2770,who played the bird woman in mary poppins,Jane Darwell,Shirley Henderson,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2773,where did the phrase when pigs fly come from,Scottish proverb,An ancient dispute between the Merchant Taylors and Skinners livery companies,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2774,where is the setting for leave it to beaver,United States,Airstrip One,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2778,where did clap and a half come from,Patrick reclaimed from his seventh grade Social Studies teacher,"The phrase is related to the expression the whole six yards, used around the same time in Kentucky and South Carolina",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2782,scientist who lost life in their own discovery,Marie Curie,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2786,who wrote the song i will follow him,Norman Gimbel,Franck Pourcel,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2789,snow white and the huntsman movie heroine name,Kristen Stewart,Queen Ravenna,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,DPR,T5
2790,how many teams from asia will qualify for world cup 2018,five,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2791,who would take over if the president dies,Vice President,Vice President,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2795,who does the voice of dory in finding dory,Ellen DeGeneres,Bryan Cranston,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2800,when do we vote for a new governor in california,"November 6, 2018","November 6, 2018",1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2801,when does season 5 of the blacklist come out,"November 15, 2017","September 27, 2017",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,3.333.333.333.333.330,3.333.333.333.333.330,0.0,DPR,T5
2807,who discovered that animals were made of cells,Henri Dutrochet,Robert Hooke,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2810,who plays sherman in mr peabody and sherman,Max Charles,I don't know,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2811,who plays oz in oz the great and powerful,James Franco,Henry William Dalgliesh Cavill,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2812,when was the last superbowl the cowboys won,1995,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2817,who has the executive power in south carolina,the governor,the governor,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.4,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,DPR,T5
2824,when did the first pacific rim come out,2013,"July 26, 2009",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DPR,T5
2826,when is the start of the 2018 nba season,"October 16, 2018",October 16,1,1,1,1,1.0,6.666.666.666.666.660,0.8,0.4,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.0,DPR,T5
2828,who sings i dreamed a dream in les miserables,the character Fantine,the British new wave music duo Eurythmics,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,DPR,T5
2836,when did the last harry potter movie come out in theaters,2011,9 January 2011,1,1,1,1,1.0,3.333.333.333.333.330,0.6,0.4,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,DPR,T5
2842,when did old 10p go out of circulation,January 2013,2018,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2843,where is the origin of the frontalis muscle,Galea aponeurotica,I don't know.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2844,the four essential elements for life are _,Freedom of speech,DNA and ribonucleic acid,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.2,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,DPR,T5
2845,when is the last time england got to the semi final,1990,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2850,who is the singing voice of jasmine in aladdin,Maria Lea Carmen Imutan Salonga,Maria Lea Carmen Imutan Salonga,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2852,when did the mint start making proof sets,1936,1999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2860,when did the affordable healthcare act go into effect,"March 23, 2010","March 23, 2010",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DPR,T5
2861,the first vice president of india who became the president later,Sarvepalli Radhakrishnan,Lal Bahadur Shastri,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,DPR,T5
2862,who played cindy brady in a very brady christmas,Jennifer Runyon,Jennifer Runyon,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DPR,T5
2863,what episode of american dad is krampus on,the eighth episode of the tenth season,eighth episode,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,4.444.444.444.444.440,4.444.444.444.444.440,0.0,DPR,T5
2864,when was the last time world cup was held in england,1966,1950,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2867,what type of car does dwight schrute drive,1987 Pontiac Trans Am,No. 33 Skoal Bandit car,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2869,what is apollo the god of in roman mythology,music,Myrmidons,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,DPR,T5
2870,what do you get with diablo 3 ultimate evil edition,the original console version of Diablo III,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2871,where did the chinese tallow tree come from,eastern Asia,China,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2874,the virus in rise of the planet of the apes,ALZ-113,I don't know,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
2876,who used the term element for the first time,Plato,19th century chemists,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DPR,T5
